lat,lon,name
3.0893944,101.5461194,Pelaga Park Cafe
3.0885073,101.5458997,Restoran d'Teratai
3.0894951,101.5454962,Restoran Ketumbar
3.0900607,101.5447714,Restoran Asli Kampung Siam
3.0888355,101.5447893,Restoran Dhiafah
3.0902656,101.5443725,Bamboo Barat Cafe
3.0891126,101.5444008,Restoran A Hassan
3.0901208,101.546527,Restoran Zul Yahya
3.0906006,101.5461455,Al-Rafi Bistro
3.0875513,101.5477347,Restoran Darul Ehsan
3.0875786,101.5465209,Restoran Seri Kampung Pandan
3.0888531,101.5465088,Restoran Bariani Power
3.0877888,101.5443838,Al-Rafi
3.1009569,101.5575826,Jm Bariani
3.0858121,101.5227892,Secret Recipe
2.4982607,102.8300152,Satay Madura
3.0687049,101.5562705,Sya Sya Tomyam
3.0787862,101.5944274,Shun
3.0787835,101.5945589,Food Lodge
3.0787861,101.5947238,Taj Curry House
3.0787902,101.5949156,Bawang Merah
3.0787875,101.5949572,Pizzeria Bella Italia
13.9332034,121.6127424,Hacienda Inn
14.5739583,121.0479192,Pizza Hut
14.5981345,121.0592548,Sambokojin
3.0846772,101.5219612,Domino's Pizza
3.0845104,101.5231288,Pizza Hut
14.0478943,121.5711685,Nawawalang Paraiso
3.061596,101.4721247,Pizza Hut
3.0609582,101.472393,Johnny's
3.0604611,101.4719711,Nando's
3.0603918,101.4718499,OldTown Kopitiam
14.6383663,121.036554,Hot Shot Grill
3.0877709,101.5454778,Restoran Singgahan Rasa
3.0763749,101.5515153,Mr Kaya Kopitiam
14.0680136,121.324959,G See
7.4433936,125.8066411,Pick &Grill BBQ Haus
3.0582562,101.5062185,Restoran Seri Soga
3.0581187,101.5066074,Restoran Berkat
3.0579895,101.5065447,Restoran Mihraz
6.2174258,124.7050641,Punta Isla Lake Resort
3.2035773,101.7365607,Kak Eita Steamboat
10.3184556,123.9059813,Cyma Restuarant
10.3182238,123.905502,Laguna Cafe
10.312742,124.024079,Kaishu Japanese Restuarant
10.3043543,123.9601893,AA's BBQ Restaurant
14.9334356,120.8785112,Bulalo Republic Restaurant
14.943966,120.881894,Nakama Restuarant
14.5980722,121.0593137,"Triple V (Dad's, Kamayan, Saisaki)"
14.5783649,121.0345357,Shakey's
12.9438785,100.8917485,บุหงา
12.9425554,100.8917471,อาอี๋ Thai Buffet Restaurant
12.9401941,100.8907655,เจ๊หนู
1.8140564,103.4756384,Gerai Persegaran
2.4667926,101.8516935,Restoran Mimi Seafood Village
13.7212917,100.5168726,Sirocco
2.2168245,102.1605811,Medan Ikan Bakar Tanjung Kling
2.3039199,102.0779613,Tepi Sungai Seafood
14.3476232,121.0648271,Shakey's
3.3285848,101.2595738,Char Kuey Tiaw & Chendol
13.4898477,144.7831584,Ruby Tuesday
13.4889604,144.7833141,King’s Restaurant
14.5978562,121.0593677,Salt & Pepper
4.1777198,101.2902276,No.1 Hot Dog
3.0994253,101.5906452,western replublic
3.0890741,101.5461223,Sempeneh
14.6300309,121.0340801,The Red Crab
17.9646356,102.6073855,Khop Chai Deu
10.3362636,123.9323941,Viking
10.3109039,123.9029052,Lighthouse Restuarant
10.306416,123.9101145,The New White Gold House Rest
3.056312,101.5418627,Restoran Lenggong
3.0562882,101.5418705,Satay Sri Utara
1.3750792,103.8983418,
7.0766664,125.6082357,Sagingrepablik
7.0731175,125.6051842,Bamboo
7.0628015,125.6095239,Colasa's Barbecue
7.0702579,125.6075462,Whaw Ihaw - Ihaw
7.0710388,125.6076175,Pard's Seafood Grill
7.0602939,125.5878531,Coco's South Bistro
7.0882663,125.6114533,Buffet Palace
7.0876027,125.6134236,Probincya
7.0887336,125.6130084,Ahfat 2 Seafood Plaza
7.0837363,125.6247256,Kusina Agdao
7.0764779,125.6143871,Penong's Barbecue
7.1023507,125.6145728,Flyover Ihaw-ihaw
16.4278867,102.7979701,บัวเงิน
16.4777087,102.8231931,
14.0745432,121.3264891,Clydenjosh
10.3378883,123.9299649,Tolgorie Restaurant
10.3123545,123.8949305,Boosog Restaurant
1.3594895,103.8854848,Suki-ya
14.5640955,121.0453425,Andok's
14.1018964,120.9501756,Bali Seafoods Paluto
14.1016182,120.9497576,Buon Giorno
14.1018318,120.9497059,Domicillo
14.1016677,120.9500675,Fire Lake Grill
14.102108,120.9516329,Leslie's Terrace Garden
14.1017241,120.9497307,Cafe Platito Atbp.
14.0992153,120.9287075,Manukan Grille
14.0971977,120.9424018,Giligans
14.0995454,120.9241756,Merben Canteen Tapsilog
14.1125389,120.9598007,Pamana
14.148396,120.993591,Treffpunk
14.1027192,120.9521457,Mile Hi Diner
14.8179698,120.2836419,Meat Plus Cafe
2.5046423,102.8154229,Medan Selera Jalan Muar
13.6874299,100.6608332,S&P
15.0007846,120.643176,BistroVerde Bacolor
14.6625633,121.2014768,El Dorado
14.6580276,121.0461123,Lola Diding's
8.481759,124.64862,BFB
14.5847879,121.0657052,North Park Nex
9.134013,124.7918593,Jna  Fishpen
14.6444492,121.0607967,Pizzetta Greek
14.6027895,121.0504373,007
15.0416093,120.6846378,Nathaniels
15.1619775,120.5955722,Car Wash Sevices
15.141781,120.578054,Grill 99
14.6036337,121.0522996,C3 Events
3.04914,101.5346045,Restoran Mukmin
14.5606487,121.0152136,Tokyo Tokyo
14.5551643,121.0177061,Swagat
16.7755652,102.6352358,
14.1460007,120.9917743,Ming's Garden
